,Open,High,Low,Close,Volume,Signal
3088,0.42918539589389676,0.4319246936936449,0.41457411700504265,0.42005354166030884,148198400,SELL
3089,0.4145743043101966,0.4291855898004465,0.4145743043101966,0.42096686363220215,150315200,SELL
3090,0.4145741639182138,0.42005358919353114,0.4072693770869409,0.41183486580848694,180723200,SELL
3091,0.40909573526093457,0.42187997698783875,0.404530220285396,0.42187997698783875,121564800,BUY
3092,0.42187975644946973,0.427358352048966,0.41822737563913437,0.42005354166030884,197288000,SELL
3093,0.4172718420891293,0.42093185990855303,0.41178096013571597,0.41452598571777344,183948800,SELL
3094,0.41361092538247096,0.42276187359985673,0.41361092538247096,0.41727182269096375,135072000,BUY
3095,0.4154409586420874,0.42642189124913327,0.4099509077331944,0.41727182269096375,200480000,BUY
3096,0.4172717134048133,0.4191017461851324,0.40995080036443826,0.41269582509994507,156856000,SELL
3097,0.4081208180565207,0.41178085941569165,0.39896987165201137,0.40171492099761963,213684800,SELL
3098,0.3989698288249295,0.40079986152555835,0.3687728720362492,0.3715178966522217,482305600,SELL
3099,0.3568769838433138,0.3660279063026472,0.3513860785040781,0.36236703395843506,621096000,SELL
3100,0.32942495804108257,0.3340000151940238,0.32210404558138833,0.32393407821655273,1178419200,SELL
3101,0.318444061643138,0.32759498323587033,0.31295315682389624,0.32576411962509155,553705600,BUY
3102,0.3294250374752119,0.33125507055165143,0.3175290894290811,0.32027411460876465,242323200,SELL
3103,0.32210408627437587,0.3275949912275686,0.318444069411599,0.3266799747943878,249491200,BUY
3104,0.3312551553180043,0.3312551553180043,0.30654821193017767,0.30746322870254517,448324800,SELL
3105,0.30929309129714966,0.3166140039275272,0.3038030421335985,0.30929309129714966,353080000,BUY
3106,0.31112316599464107,0.31112316599464107,0.2964821695454985,0.3019730746746063,409438400,SELL
3107,0.3047181477956342,0.30837818978920634,0.2909921656392439,0.3001422584056854,311292800,SELL
3108,0.29648221726647556,0.29648221726647556,0.28916215769321496,0.2900771498680115,273582400,BUY
3109,0.29922715893677976,0.3074630629320962,0.29099206129543587,0.30288800597190857,336380800,BUY
3110,0.3056331530414188,0.3056331530414188,0.2928221879683901,0.2964822053909302,180723200,SELL
3111,0.29648215188792515,0.3056330978870392,0.29282213512586974,0.3056330978870392,222835200,SELL
3112,0.2955671773269135,0.2983122022776521,0.2891621109635322,0.2928221523761749,257163200,BUY
3113,0.2964822885416686,0.2964822885416686,0.28367131987570515,0.2937372624874115,353617600,SELL
3114,0.294652133123299,0.294652133123299,0.2818411708135904,0.2855012118816376,294268800,SELL
3115,0.2836712529289851,0.29099216775869063,0.2818412441363589,0.28916215896606445,200256000,BUY
3116,0.2855011873594881,0.29099206706148195,0.2781811058521271,0.2781811058521271,218164800,SELL
3117,0.28001120984554395,0.28367122709751025,0.27635116815860206,0.2818412184715271,191632000,SELL
3118,0.2800111953479991,0.28550124537667754,0.2745202900952198,0.2763511538505554,155254400,SELL
3119,0.27452029011249784,0.2772661459161365,0.26537019858579985,0.267200231552124,227035200,SELL
3120,0.267200231552124,0.27452029011249784,0.26537019858579985,0.267200231552124,138969600,BUY
3121,0.27086022170556134,0.2726902544900765,0.2672002050064748,0.26903021335601807,156878400,SELL
3122,0.2690301853964527,0.2790961221492895,0.2653701446427722,0.2781811058521271,173880000,BUY
3123,0.2836711966054432,0.2836711966054432,0.27086023350652644,0.2726902663707733,158110400,SELL
3124,0.2690302250772525,0.27452027480004726,0.26170931170113043,0.2726902663707733,246299200,BUY
3125,0.2726903811653961,0.2763512547891173,0.25804937903880154,0.26170942187309265,338038400,SELL
3126,0.20863548683323224,0.21687139362591262,0.19399450056427112,0.20131540298461914,2120596800,SELL
3127,0.20497536728288784,0.21046541587272768,0.18667434602038355,0.1875893622636795,806232000,SELL
3128,0.19216443467245173,0.20314537644966948,0.18850439360389368,0.19673947989940643,531910400,SELL
3129,0.19033445971371066,0.19582452263114192,0.18667441776875648,0.19216448068618774,455907200,SELL
3130,0.1903343920440607,0.19765447333145808,0.18850437172221132,0.1939944326877594,211176000,BUY
3131,0.197654543603619,0.20131540412031276,0.19033445971371066,0.19216448068618774,233777600,SELL
3132,0.19582447574100978,0.20131535591539046,0.1903344141381727,0.19673947989940643,152824000,SELL
3133,0.19582445300960874,0.20131533254660533,0.19216441236591003,0.1939944326877594,198609600,SELL
3134,0.19216443467245173,0.19765449627528883,0.19216443467245173,0.19673947989940643,91795200,BUY
3135,0.19765450746544408,0.20131536731280425,0.19582448682755893,0.19948534667491913,121374400,BUY
3136,0.20131537894603943,0.20680542895945714,0.19765451888713234,0.20314539968967438,214446400,BUY
3137,0.20680544609901624,0.2141263604694209,0.20497543742120153,0.20863547921180725,216305600,BUY
3138,0.21229632198810577,0.21412633040901233,0.21046545834314978,0.21229632198810577,176478400,BUY
3139,0.21412637059754433,0.2232764632893676,0.21229636183317063,0.2214464545249939,242995200,BUY
3140,0.22510726619863594,0.22510726619863594,0.2122963042299084,0.21595634520053864,209372800,SELL
3141,0.2141263484954834,0.22144643166735606,0.2141263484954834,0.2141263484954834,125921600,BUY
3142,0.21412640368444613,0.22144648874299833,0.21229639463729869,0.21778644621372223,161414400,BUY
3143,0.2159563935822119,0.21778640226002663,0.20680544609901624,0.20863547921180725,152779200,SELL
3144,0.20863548683323224,0.20863548683323224,0.19765454248857764,0.20131540298461914,166969600,SELL
3145,0.20131533254660533,0.2031453528684547,0.1903343920440607,0.1939944326877594,338172800,SELL
3146,0.1939944703295543,0.2031453922858524,0.19216444965261614,0.20040036737918854,138812800,BUY
3147,0.20220135152339935,0.20587750055499446,0.2003632770076018,0.20220135152339935,102446400,BUY
3148,0.20403943459784216,0.20955365837653464,0.20036328541204718,0.208634614944458,108180800,BUY
3149,0.2132306729289727,0.2187448852360426,0.20771560163387207,0.20955368876457214,188720000,SELL
3150,0.21139171183113184,0.21139171183113184,0.20220135152339935,0.20220135152339935,152129600,SELL
3151,0.20403954144610115,0.2058776170015335,0.19852449260523475,0.2058776170015335,99937600,BUY
3152,0.20587750919073966,0.21139172069817633,0.20220136000494468,0.208634614944458,91179200,BUY
3153,0.20771568028570364,0.21139183139656836,0.20403954144610115,0.2058776170015335,101259200,SELL
3154,0.20587754790816062,0.20771561057546917,0.1966863510410339,0.20036332309246063,145768000,SELL
3155,0.20036323649520105,0.20036323649520105,0.19484819188881733,0.19760529696941376,176142400,SELL
3156,0.1985243886069344,0.1985243886069344,0.19301016482929953,0.19484823942184448,186569600,SELL
